,Year 1 (Oct 2023-Sep 2024),Year 2 (Oct 2024-Sep 2025),YoY_change,YoY_pct
Intercept,586447.8333625258,586447.8333625258,0.0,0.0
ACV Weighted Distribution,5.418683569378489e-10,7.042646212751175e-10,1.6239626433726867e-10,29.969689548765288
Price per Volume,-428286.0826755919,-415752.1522102767,12533.930465315236,2.926532281182983
Brand 0210_Doordash_Spend,1603.8535471089995,10002.338545143308,8398.484998034308,523.6441327933503
Median_CPI,-32700.052209665962,-28230.842798954727,4469.209410711235,13.667285244854014
Seasonality_Index,38360.62094677082,38360.62094677082,0.0,0.0
Brand 0210_Instacart_Spend,4385.216310724356,3213.764365189645,-1171.4519455347108,-26.713663877192158
