,coefficient,family,sign,forced,t_stat_OLS,avg_weekly_contribution
const,20514.15672958226,(intercept),(intercept),,,20514.156729582257
ACV Weighted Distribution,191.44832199880398,Distribution,positive,yes,0.9141616799228723,4930.190851108589
Seasonality_Index,19697.337164611417,Seasonality,positive,,5.2905753227572445,19697.337164611417
UMCSENT,220.30460043707893,Macro,unconstrained,,3.842239390001006,14698.553476084646
Price per Volume,-3115.801708962994,Price,negative,,-4.6971514176471585,-30076.896267413747
Weighted Weeks Display Only,163508.074510476,Trade,positive,,4.599837095258946,11003.478768134579
Weighted Weeks Feature and Display,215230.24581263436,Trade,positive,,4.951385827690225,1769.052426803012
_C_COMPETITOR6__Weighted Weeks Display Only,-15245.18351248194,Competitive,negative,,-1.8905915378387008,-3164.548954911772
CFNAI,-2152.0072271872536,Macro,unconstrained,,-1.6023943502883038,323.62877916546773
