,coefficient,family,sign,forced,t_stat_OLS,avg_weekly_contribution
const,-4155.182900002227,(intercept),(intercept),,,-4155.182900002227
ACV Weighted Distribution,1170.1862216060194,Distribution,positive,yes,17.338832012054095,4536.686080289778
PSAVERT,968.7839526868729,Macro,unconstrained,,5.666601769205333,4350.2125567766325
Seasonality_Index,1121.9499520755817,Seasonality,positive,,2.9381203217095115,1121.9499520755817
T5YIE,1697.4761706622862,Macro,unconstrained,,3.067188719104295,3938.185520652144
Price per Volume,-516.2372253360265,Price,negative,,-2.681195363221686,-5122.848864853602
