,coefficient,family,sign,forced,t_stat_OLS,avg_weekly_contribution
const,7803.684685891256,(intercept),(intercept),,,7803.684685891257
ACV Weighted Distribution,123.38495168742432,Distribution,positive,yes,5.0677447764079995,12947.12297936215
Seasonality_Index,31764.022538553363,Seasonality,positive,,13.754537054085418,31764.02253855336
T5YIE,-6298.368748053616,Macro,unconstrained,,-6.788425202505845,-14612.366898579294
PSAVERT,-1566.7179948700693,Macro,unconstrained,,-6.020376536749452,-7035.166380810792
UMCSENT,53.399077421125455,Macro,unconstrained,,2.343302458036404,3562.7453693240896
_C_COMPETITOR9__Weighted Weeks Price Reductions Only,-2004.073216617598,Competitive,negative,,-3.053626709530792,-473.8216243758971
_C_COMPETITOR2__Weighted Weeks Feature and Display,-8332.943587561882,Competitive,negative,,-1.3233765906973494,-282.51737251363545
_C_COMPETITOR6__Weighted Weeks Feature Only,-8982.42120032922,Competitive,negative,,-2.357696361722074,-290.8223667059837
