,Year 1 (Oct 2023-Sep 2024),Year 2 (Oct 2024-Sep 2025),YoY_change,YoY_pct
Intercept,-394095.79662544833,-394095.79662544833,0.0,0.0
ACV Weighted Distribution,91643.13260286409,89775.1564292937,-1867.9761735703942,-2.038315496770802
Seasonality_Index,461003.6918197324,461003.6918197324,0.0,0.0
UMCSENT,215884.9480620016,191042.81397554505,-24842.134086456557,-11.507117244376833
Gas_Price,348344.6659138745,322345.26137924,-25999.404534634494,-7.463701063550272
_C_COMPETITOR7__Weighted Weeks Display Only,-24016.105730219948,-25070.12085526047,-1054.0151250405215,-4.388784496873001
_C_COMPETITOR5__Weighted Weeks Display Only,-43544.250092727125,-52769.126924474025,-9224.8768317469,-21.185063038409435
_C_COMPETITOR8__Weighted Weeks Price Reductions Only,-1425.5490562607008,-8925.003193849221,-7499.45413758852,-526.0747853363973
_C_COMPETITOR4__Avg Weekly Items per Store Selling,-88887.77127223244,-89525.71075045924,-637.9394782268064,-0.7176909366677885
