,Year 1 (Oct 2023-Sep 2024),Year 2 (Oct 2024-Sep 2025),YoY_change,YoY_pct
Intercept,-63146.37970243785,-63146.37970243785,0.0,0.0
ACV Weighted Distribution,116987.03419414094,127636.57652128814,10649.542327147195,9.103181733348494
Avg Weekly Items per Store Selling,114488.01422958665,113669.41422593564,-818.6000036510086,-0.7150093476243221
Brand 0210_Instacart_Spend,7466.774784113672,5472.125665818605,-1994.6491182950667,-26.71366387719216
Weighted Weeks Price Reductions Only,2914.1035347967268,4171.631807395275,1257.5282725985485,43.153177558129116
