,Year 1 (Oct 2023-Sep 2024),Year 2 (Oct 2024-Sep 2025),YoY_change,YoY_pct
Intercept,540595.2548861972,540595.2548861972,0.0,0.0
ACV Weighted Distribution,0.0,482991.84395014995,482991.84395014995,
T5YIE,-445627.4568138068,-482195.08376406325,-36567.62695025647,-8.205873850707373
Median_CPI,-87819.72390608056,-75817.15173859327,12002.572167487291,13.667285244854025
