,coefficient,family,sign,forced,t_stat_OLS,avg_weekly_contribution
const,27208.370543248762,(intercept),(intercept),,,27208.370543248773
ACV Weighted Distribution,808.6954185634775,Distribution,positive,yes,21.556521314211476,17579.47757242531
T5YIE,-4126.523573994866,Macro,unconstrained,,-3.704303849563818,-9628.1119337453
_C_Competitor6__Weighted Weeks Price Reductions Only,-1379.989874542397,Competitive,negative,,-3.9614473283737315,-900.4554628338863
Price per Volume,-1560.6688383649903,Price,negative,,-2.3534441913321715,-19249.968406113785
_C_Competitor7__Weighted Weeks Price Reductions Only,-1923.8228041675384,Competitive,negative,,-3.442978260450482,-350.66986828840606
Brand 0210_Instacart_Spend,0.003905348065397337,Media,positive,,0.6464149100042245,139.05541044727943
Brand 0210_TikTok_Spend,4.250319448458394e-25,Media,positive,,-0.0666803042537146,1.4620992254338946e-20
