,coefficient,family,sign,forced,t_stat_OLS,avg_weekly_contribution
const,-887.7738654347636,(intercept),(intercept),,,-887.7738654347633
ACV Weighted Distribution,82.38854070182454,Distribution,positive,yes,37.59306717641268,806.8037034915249
PSAVERT,30.797259669844223,Macro,unconstrained,,4.455225099459996,138.29154101747358
Weighted Weeks Display Only,4060.94475883183,Trade,positive,,3.3308836546526384,8.645327592088229
Unemployment_Rate,25.27948489171642,Macro,unconstrained,,3.1896032762651534,102.89236494868811
Seasonality_Index,31.742457799086807,Seasonality,positive,,2.2302172622977277,31.742457799086807
SNAP_Participants,1.2408740332148227e-05,Macro,unconstrained,,1.964357286198566,521.6817793415865
