,Year 1 (Oct 2023-Sep 2024),Year 2 (Oct 2024-Sep 2025),YoY_change,YoY_pct
Intercept,-21030.541100224233,-21030.541100224233,0.0,0.0
ACV Weighted Distribution,16856.941356002844,10008.462514597057,-6848.4788414057875,-40.62705503194391
Seasonality_Index,8959.39405205406,8959.39405205406,0.0,0.0
Avg Weekly Items per Store Selling,23691.75136853384,20275.94301089859,-3415.808357635251,-14.41771148321247
Price per Volume,-8928.045642639616,-7698.0081108074455,1230.0375318321703,13.777231670474574
_C_COMPETITOR2__Weighted Weeks Feature Only,-86.74733791770358,-254.49285841559876,-167.7455204978952,-193.37252822332587
_C_COMPETITOR8__Weighted Weeks Price Reductions Only,-515.0316436908007,-284.1415515595023,230.8900921312984,44.83027304433226
