,Year 1 (Oct 2023-Sep 2024),Year 2 (Oct 2024-Sep 2025),YoY_change,YoY_pct
Intercept,5486893.843717558,5486893.843717558,0.0,0.0
ACV Weighted Distribution,458271.8863608383,414980.82294432365,-43291.06341651466,-9.446589394844034
Avg Weekly Items per Store Selling,694305.1881659157,670174.8111386148,-24130.377027300885,-3.4754712248433517
Seasonality_Index,175342.58753283418,175342.58753283418,0.0,0.0
Gas_Price,230685.08899214983,213467.44355159084,-17217.64544055899,-7.4637010635502765
Price per Volume,-633256.757632014,-655883.902503336,-22627.144871321972,-3.5731391096296243
Median_CPI,-51735.5502753212,-44664.705046198185,7070.845229123013,13.66728524485403
Unempclaims,-155510.59422787375,-161000.8061835315,-5490.211955657753,-3.5304424003504233
_C_COMPETITOR1__ACV Weighted Distribution,-5697695.909468556,-5684676.284631893,13019.624836662784,0.22850683931774046
