,Year 1 (Oct 2023-Sep 2024),Year 2 (Oct 2024-Sep 2025),YoY_change,YoY_pct
Intercept,-216069.51080011582,-216069.51080011582,0.0,0.0
ACV Weighted Distribution,306018.38546016667,165796.9668899703,-140221.41857019637,-45.821239909929695
PSAVERT,237739.58198935862,214682.52391541103,-23057.058073947584,-9.698451507742464
Seasonality_Index,58341.39750793025,58341.39750793025,0.0,0.0
T5YIE,196714.57225145504,212856.72189636805,16142.149644913006,8.205873850707372
Price per Volume,-270596.93579014705,-262179.3461546277,8417.589635519369,3.1107483205380295
