,Year 1 (Oct 2023-Sep 2024),Year 2 (Oct 2024-Sep 2025),YoY_change,YoY_pct
Intercept,-5523858.771683074,-5523858.771683074,0.0,0.0
ACV Weighted Distribution,4055082.410324089,3894167.146159573,-160915.26416451624,-3.9682365950154788
Avg Weekly Items per Store Selling,4198967.214941558,4062774.883661678,-136192.33127988037,-3.243472127985546
PSAVERT,330421.60687536636,298375.8275614555,-32045.77931391087,-9.69845150774247
_C_COMPETITOR4__Weighted Weeks Feature and Display,-31639.379312717298,-24726.554737090082,6912.824575627215,21.84879958390536
