,Year 1 (Oct 2023-Sep 2024),Year 2 (Oct 2024-Sep 2025),YoY_change,YoY_pct
Intercept,-18679825.858603265,-18679825.858603265,0.0,0.0
ACV Weighted Distribution,171942225.6249821,168562244.70048952,-3379980.924492568,-1.9657654844276242
Unempclaims,-28112430.154615328,-29104923.308562763,-992493.1539474353,-3.530442400350415
SNAP_Participants,-91414287.17859147,-92865765.42870349,-1451478.250112012,-1.5878024047557602
Weighted Weeks Price Reductions Only,2900483.1977845686,1553375.509338373,-1347107.6884461956,-46.44425071916073
Median_CPI,2437240.0112170028,2104135.4667822625,-333104.5444347402,-13.667285244854032
Weighted Weeks Feature and Display,785220.1719509837,1427137.4098441284,641917.2378931447,81.74996782089998
_C_COMPETITOR6__Weighted Weeks Feature Only,-845505.3591255844,-768946.042046369,76559.31707921531,9.05485887852827
