,coefficient,family,sign,forced,t_stat_OLS,avg_weekly_contribution
const,11277.842949279342,(intercept),(intercept),,,11277.84294927934
ACV Weighted Distribution,4.910630458519682e-13,Distribution,positive,yes,-0.4179111043033495,1.1982047867432369e-11
Price per Volume,-897.850481217205,Price,negative,,-16.234799339666537,-8115.752258517968
Brand 0210_Doordash_Spend,0.04037977552118656,Media,positive,,3.8091746319046265,259.71633804256305
Median_CPI,-155.49194529904491,Macro,unconstrained,,-3.2606918149612034,-585.8739904675066
Seasonality_Index,737.7042489763618,Seasonality,positive,,2.4990973135406978,737.7042489763618
Brand 0210_Instacart_Spend,0.002042620595950644,Media,positive,,1.2549126641447557,76.54805008917081
