,Year 1 (Oct 2023-Sep 2024),Year 2 (Oct 2024-Sep 2025),YoY_change,YoY_pct
Intercept,502912.15251024754,502912.15251024754,0.0,0.0
ACV Weighted Distribution,4995.81274054429,5397.5060797554415,401.6933392111514,8.040600400234121
Price per Volume,-328646.16157373163,-343965.4564060127,-15319.29483228107,-4.661333867075819
Seasonality_Index,189115.64215952865,189115.64215952865,0.0,0.0
Trend,-66612.21806289247,-119495.20034183,-52882.98227893753,-79.38931297709924
Total Category Price Per Volume,306928.0018093606,306610.10900737124,-317.89280198933557,-0.10357243396344966
PSAVERT,-150393.05675222445,-135807.25907209836,14585.797680126096,9.698451507742467
Unemployment_Rate,-130076.78803580189,-139832.54713848705,-9755.759102685159,-7.500000000000013
