,Year 1 (Oct 2023-Sep 2024),Year 2 (Oct 2024-Sep 2025),YoY_change,YoY_pct
Intercept,5974320.075615512,5974320.075615512,0.0,0.0
ACV Weighted Distribution,982208.9500554396,822369.944119338,-159839.00593610166,-16.27342185459415
Seasonality_Index,1978103.4310456668,1978103.4310456668,0.0,0.0
Price per Volume,-4986113.266769566,-4959505.437272104,26607.829497461207,0.5336386895739345
Weighted Weeks Feature and Display,164344.01368433484,170887.05821276715,6543.044528432307,3.981309925288739
_C_COMPETITOR5__Weighted Weeks Price Reductions Only,-673041.7123004013,-715277.884515489,-42236.17221508769,-6.27541673022433
Weighted Weeks Display Only,383706.488387938,341764.8515821503,-41941.63680578768,-10.930656133024135
