,Year 1 (Oct 2023-Sep 2024),Year 2 (Oct 2024-Sep 2025),YoY_change,YoY_pct
Intercept,181054.02070089336,181054.02070089336,0.0,0.0
ACV Weighted Distribution,11912.978917266179,20980.685179455897,9067.706262189718,76.1161949934064
Seasonality_Index,230042.19951994636,230042.19951994636,0.0,0.0
Price per Volume,-406946.0567744388,-397406.1512496931,9539.9055247457,2.344267837452829
Unemployment_Rate,81624.61445229815,87746.46053622052,6121.84608392237,7.500000000000011
Avg Weekly Items per Store Selling,68620.90077777486,98713.18225439428,30092.28147661942,43.85293858801369
PSAVERT,106958.2971004353,96584.99852264248,-10373.298577792826,-9.698451507742458
