,coefficient,family,sign,forced,t_stat_OLS,avg_weekly_contribution
const,21674.134462868038,(intercept),(intercept),,,21674.134462868038
ACV Weighted Distribution,21.06138888929923,Distribution,positive,yes,2.2069541595237205,535.456964668386
Seasonality_Index,5579.625811470448,Seasonality,positive,,11.510327146347835,5579.625811470448
Trend,28.741481716542157,Trend,unconstrained,,7.958650842404549,2629.8455770636074
PSAVERT,778.734377883008,Macro,unconstrained,,5.561087409410598,3496.8168699169687
Price per Volume,-939.6983533262544,Price,negative,,-6.486664929644242,-9428.05218607633
SNAP_Participants,-0.0003164782846347691,Macro,unconstrained,,-2.37939342956814,-13305.21473025754
UMCSENT,-23.0889374281582,Macro,unconstrained,,-2.2827974686352253,-1540.4761444856163
Gas_Price,-882.8953610247981,Macro,unconstrained,,-2.277970618463743,-2861.6081845153844
