,Year 1 (Oct 2023-Sep 2024),Year 2 (Oct 2024-Sep 2025),YoY_change,YoY_pct
Intercept,3615233.893683308,3615233.893683308,0.0,0.0
ACV Weighted Distribution,847592.1963937487,817921.7388859977,-29670.457507751067,-3.500558126182613
Avg Weekly Items per Store Selling,825921.6459206021,772670.0276559559,-53251.61826464627,-6.447538762020226
Gas_Price,532560.6204201994,492811.887729847,-39748.732690352364,-7.463701063550275
Seasonality_Index,391887.0218785322,391887.0218785322,0.0,0.0
UMCSENT,176598.9846414382,156277.53242636888,-20321.452215069323,-11.507117244376829
_C_COMPETITOR5__ACV Weighted Distribution,-5534078.340760564,-5531508.593600896,2569.7471596682444,0.04643496173050338
_C_COMPETITOR5__Weighted Weeks Feature and Display,-8460.894211866518,-5707.163766817134,2753.730445049384,32.54656512768165
