,Year 1 (Oct 2023-Sep 2024),Year 2 (Oct 2024-Sep 2025),YoY_change,YoY_pct
Intercept,2660491.9416849557,2660491.9416849557,0.0,0.0
ACV Weighted Distribution,1.2908598773136206e-15,1.7627698946909965e-15,4.719100173773759e-16,36.55780349757692
Seasonality_Index,386129.40641071607,386129.40641071607,0.0,0.0
Price per Volume,-1984351.1910887824,-1982995.6593816455,1355.5317071368918,0.06831107886669661
_C_COMPETITOR8__Avg Weekly Items per Store Selling,-324666.0484113536,-363177.8041288934,-38511.75571753981,-11.861959667783067
_C_COMPETITOR7__Weighted Weeks Display Only,-61572.5744755384,-61642.37332509132,-69.79884955292073,-0.11336029092083923
_C_COMPETITOR6__Weighted Weeks Price Reductions Only,-40147.73635409861,-46727.70422737428,-6579.967873275666,-16.389386976244623
_C_COMPETITOR4__Weighted Weeks Feature Only,-11893.472468981912,-17953.18179808399,-6059.709329102079,-50.949874772954296
