,Year 1 (Oct 2023-Sep 2024),Year 2 (Oct 2024-Sep 2025),YoY_change,YoY_pct
Intercept,-132556.57827271594,-132556.57827271594,0.0,0.0
ACV Weighted Distribution,211014.40203126124,189718.86732672754,-21295.534704533697,-10.091981637053768
UMCSENT,40938.64477908884,36227.78692610013,-4710.857852988709,-11.507117244376836
_C_COMPETITOR3__Weighted Weeks Feature Only,-234.64519763057808,-688.3845486434465,-453.7393510128684,-193.37252822332587
CFNAI,-1157.4919746159119,-619.0707813205809,538.421193295331,46.51619234543671
_C_COMPETITOR1__Avg Weekly Items per Store Selling,-14864.70453709543,-15621.221216528282,-756.5166794328525,-5.089348917396485
