,Year 1 (Oct 2023-Sep 2024),Year 2 (Oct 2024-Sep 2025),YoY_change,YoY_pct
Intercept,353633.20243834046,353633.20243834046,0.0,0.0
ACV Weighted Distribution,3.466427055218698e-13,3.5256591820263696e-13,5.9232126807671615e-15,1.7087371481969533
Seasonality_Index,17334162.54878612,17334162.54878612,0.0,0.0
Price per Volume,-19924333.703975566,-19822133.354080167,102200.34989539906,0.5129423719449484
SNAP_Participants,18883358.397781882,19183188.81652051,299830.41873862594,1.5878024047557413
_C_COMPETITOR3__Weighted Weeks Feature and Display,-114850.47511308512,-154568.36226422427,-39717.88715113915,-34.582257593651015
Gas_Price,797495.5138926246,737972.8327404552,-59522.681152169476,-7.463701063550266
