,Year 1 (Oct 2023-Sep 2024),Year 2 (Oct 2024-Sep 2025),YoY_change,YoY_pct
Intercept,-61600.780261731925,-61600.780261731925,0.0,0.0
ACV Weighted Distribution,66496.99887331466,48377.071631074854,-18119.927242239806,-27.249240641311644
Seasonality_Index,20424.89850817802,20424.89850817802,0.0,0.0
Price per Volume,-36727.81993397898,-37849.703834772256,-1121.8839007932766,-3.0545888724404207
Avg Weekly Items per Store Selling,48990.12449799086,46665.12610198251,-2324.998396008348,-4.745851168644609
Gas_Price,24223.899558320412,22415.900109352704,-1807.9994489677083,-7.463701063550264
_C_COMPETITOR1__Weighted Weeks Price Reductions Only,-1335.2142635224545,-1411.8881515495477,-76.6738880270932,-5.742440754401345
