,coefficient,family,sign,forced,t_stat_OLS,avg_weekly_contribution
const,-7578.76531972016,(intercept),(intercept),,,-7578.765319720159
ACV Weighted Distribution,334.2266260018257,Distribution,positive,yes,0.7661639064807193,1744.4066253092096
Seasonality_Index,8865.455611917932,Seasonality,positive,,26.919317701593886,8865.45561191793
UMCSENT,58.645264604477234,Macro,unconstrained,,12.26130572817777,3912.766942668718
Gas_Price,1989.699589395767,Macro,unconstrained,,10.55756156345422,6448.941608587639
_C_COMPETITOR7__Weighted Weeks Display Only,-1397.337200236252,Competitive,negative,,-3.183816819855517,-471.9829479373117
_C_COMPETITOR5__Weighted Weeks Display Only,-858.4187182381291,Competitive,negative,,-4.267847493765723,-926.0901636269341
_C_COMPETITOR8__Weighted Weeks Price Reductions Only,-6254.985140396189,Competitive,negative,,-3.352379819572384,-99.52454086644155
_C_COMPETITOR4__Avg Weekly Items per Store Selling,-508.74514525128825,Competitive,negative,,-2.9688149342264825,-1715.514250218189
